Gene,ADL,AFD,AIN,AIY,ASEL,ASER
WBGene00000426,0.517984878,2.349726107,1.433661906,1.262553773,1.195411495,0.906272368
WBGene00000427,0,0,0,0,0,0
WBGene00000428,1.911981621,1.355951807,0.200193916,0.09726023,0.965106042,0.771916273
WBGene00000429,0.026684731,0.070290661,0.069084723,0.163869745,0.064224428,1.366014398
WBGene00000430,2.143678046,1.322527769,11.81237227,0.227731541,0.04767214,0.025202285
WBGene00000431,0.056527794,0.100121565,0.021960193,0.007031386,0.01094147,0.089938335
WBGene00000432,0,0,0,0,0,0
WBGene00000433,0.084822316,0.133946338,0.006572675,0.024670743,0.149086781,0.095014025
WBGene00000434,0.024544607,0.347488911,0.168141364,0.367884455,0.02194271,0.258705355
WBGene00000435,0.004017794,0.023536529,0.021366717,41.60968393,0.027424663,0.030887138
WBGene00000436,0.027446067,0.028901385,0.098738469,0.030687369,0.283460977,0.015543721
WBGene00000437,0.041345886,0.026422081,0.046647111,0.03384112,0.024469019,0.060466957
WBGene00000438,0.077063486,0.465762074,0.097854112,0.098274416,0.098517707,0.12891178
WBGene00000439,0.445353927,0.234851126,0.476158521,1.555158801,0.298045391,0.643246039
WBGene00000440,1.321060614,0.254782619,2.398027225,0.987554549,0.646990327,0.467658911
WBGene00000441,0.143088165,0.165892683,0.278006822,0.042870708,0.164430249,0.030391798
WBGene00000442,0.794486272,0.00840243,0.05310443,0.152526784,1.09747754,0.528151277
WBGene00000443,0.193770082,0.087334225,0.415822075,0.041215497,0.321661473,0.156218932
WBGene00000444,1.065523264,3.964287693,3.166662401,0.157413824,2.397215652,2.031628103
WBGene00000445,0.059784789,0.025894164,0.623820356,0.037006374,0.019278332,0.055985338
WBGene00000446,2.125022688,22.20824824,0.002318196,0.053388904,1.086014523,3.833218242
WBGene00000447,0.337173984,0.10872879,3.515875903,0.315508124,0.21219088,0.751403898
WBGene00000448,0.098955874,0.075965221,0.465296441,0.329612021,2.292603717,0.194818262
WBGene00000449,0.00736287,0.25709892,0.097421053,0.016991861,0.29204293,0.173824741
WBGene00000450,2.129787713,2.343110407,0,0,0,0
WBGene00000451,0.215473628,0.073882368,10.8964808,0.501294009,0.516128235,0.356183589
WBGene00000452,0.178917288,0.050357987,2.472768242,0.218819685,1.133857425,3.357719487
WBGene00000453,0.08808503,0.26960301,0.125942352,0.017392606,0.394674891,0.278202651
WBGene00000454,0.157369707,0.120417154,0.25752458,0,0.190402216,3.234682699
WBGene00000455,0.300790989,0.028226173,0.034912729,0.027504636,0.535862492,0.145375643
WBGene00000457,0.002051644,0.090661998,0.002953258,0.005288712,9.885513486,11.10112787
WBGene00000458,0.016296383,0.020487003,0.0563747,0.042859189,0.02294529,0.15964625
WBGene00000459,0.769606417,1.644674661,1.991747026,0.896302354,0.95416954,0.371607457
WBGene00000460,0.110863693,3.304931705,0.923182962,0,0,1.112621475
WBGene00000461,0.421626193,1.419800738,0.511161202,0,0.945168914,0
WBGene00000462,0.377911087,7.95583512,0.522735046,2.152594328,0.106395123,1.208154095
WBGene00000463,0.101991707,0.039619483,17.53615338,0.077381604,0.083332402,0.101097052
WBGene00000464,0.305980323,0.957771676,0.858661807,2.095152659,0.7043506,0.572701711
WBGene00000465,0.274217069,0.509226726,2.075228956,1.276117504,0.450472683,0.287278105
WBGene00000466,0.422012004,1.204056811,0.939216449,0.807105825,0.751830242,0.535956687
WBGene00000467,2.414468183,0.300160839,0.239672573,0.259223116,1.804804649,0.258011992
WBGene00000468,0.420462043,0.207707579,0.719852261,0,0,0.323634006
WBGene00000469,0.160846885,0.927398301,0.514990395,0,0.239825308,0.766165661
WBGene00000472,0.60563744,1.033543533,1.464313534,1.383384478,1.450038789,3.11715081
WBGene00000473,2.305616555,0.581504129,0.607906246,1.484131444,0.853673398,0.611751839
WBGene00000474,1.060054953,0.453459841,0.511391127,1.093947195,0.572690993,0.580631981
WBGene00000475,0.747431591,0.459992516,1.312908392,0.823612148,1.159002438,2.017478678
WBGene00000476,0.106327764,0.020907661,0.044590305,0.054624606,0.029708275,0.126923699
WBGene00000477,2.327263471,0.396961313,1.095504167,0.924665221,0.376398272,1.040831479
WBGene00000478,0.054468493,1.064137469,1.620196977,0.0559214,0.065779208,0.287551386
WBGene00000479,0.639027258,0.091716551,0.576909566,1.006534179,0.126661796,1.102551874
WBGene00000480,1.035407802,0.036685727,0.7437508,0.516500662,0.516558517,0.113516976
WBGene00000481,0.127433999,2.9075486,1.447025435,2.64577073,0.145569409,0.106041758
WBGene00000482,0.750303118,2.722450527,0.690369112,0.628026163,0.843798149,3.656603358
WBGene00000483,0,0.002447317,0.002898632,0,12.51211963,24.14638968
WBGene00000484,3.638913642,0.04581172,0.010669511,0,1.754695437,2.831209277
WBGene00000485,2.672326734,0.210216558,0.025679877,0.02138097,2.405898694,6.661169364
WBGene00000487,0.022484754,24.97209358,0.404338308,0,0.021298904,0.01585593
WBGene00000488,0.346143451,6.216644991,2.601128332,0.032690025,1.737613035,1.864508421
WBGene00000490,2.964346137,0.191945665,0.016903018,0.011219281,1.607786486,3.671482718
WBGene00000491,1.135221677,0.523869233,0.0074358,0.026201839,1.338723289,4.41345484
WBGene00000492,2.859296992,2.418213335,0.009236276,0.0556956,0.99308401,3.329511231
WBGene00000493,0.450172099,30.92096892,0.271899594,0.323769732,0.194525797,0.291683636
WBGene00000496,6.46954899,0.295599739,0.479686048,0.978419373,0.29866716,0.645713234
WBGene00000497,0.545680363,0.193230752,0.236905445,0.656318523,0.458935814,0.406749126
WBGene00000498,1.35789762,0.340074148,0.309355536,0.898732135,0.440498062,0.431121142
WBGene00000499,0.663642425,0.706335565,0.788369061,1.384666257,0.990045152,0.73227927
WBGene00000500,0.698444239,0.525075151,0.584887068,0.528936885,0.616049841,0.401347237
WBGene00000501,0.031687255,0.00145826,7.648342664,4.214239452,0.080297919,0.038572939
WBGene00000502,0.718106116,2.098643423,0.764809156,3.560359419,1.939670708,1.081106234
WBGene00000503,0.247018924,0.842050789,0.489543852,0.188860959,1.02290233,6.8852748
WBGene00000506,0.935245703,0.442672152,0.886569675,1.106313796,0.470993979,0.480394872
WBGene00000507,0.254031186,1.442411474,2.00160345,0.403673571,0.383536534,0.436008778
WBGene00000508,0.887052069,1.271810913,1.470415711,1.169708579,0.2928243,0.817537392
WBGene00000509,1.300079782,13.94863674,0.181760128,0.301693862,1.138848416,0.990339723
WBGene00000510,0.398606546,0.247947503,0.865892582,0.880337321,0.89608705,0.732963052
WBGene00000511,1.952814847,0.384723241,0.937130258,0.264148293,0.432876767,0.331081079
WBGene00000512,0.472901953,1.063916202,1.281913307,0.111289283,0.108063573,0.357305761
WBGene00000513,0.262103916,0.185658269,0.286192932,0.484646591,0.84580743,0
WBGene00000514,1.0382661,0.152802393,0.830453261,1.445454124,0.990677432,0.621789079
WBGene00000515,0.776505102,0.121565947,0.145774231,1.018906011,0.157560388,0.231128527
WBGene00000516,1.250069089,1.259902749,0.266494125,0.372110764,0.249831773,0.337844103
WBGene00000517,0.522971622,0.454923403,0.519426973,1.268101185,0.678029466,0.519895965
WBGene00000518,1.328928651,3.609790944,0.436457895,0.089035755,1.073999178,2.189342776
WBGene00000519,1.837821579,0.528224617,0.050356962,0.09591713,0.417294547,1.423012533
WBGene00000520,1.921807197,0.082867298,1.12304238,0.321895183,0.066073456,0.37056196
WBGene00000521,7.737372167,0.185408729,0.348741339,0.15940192,0.32999628,0.596271057
WBGene00000522,2.614276797,0.174396566,0.332228926,0.312899673,0.279674977,0.168143979
WBGene00000523,0.149867486,7.836704464,0.121163535,0.029167692,0.178393404,0.556594474
WBGene00000524,1.761286005,0.510324838,3.063026012,0.017556993,0.117057522,0.018283418
WBGene00000525,10.81440157,1.621637707,0.171508545,1.405011882,2.909625943,1.450970073
WBGene00000526,0.810177337,0,0,0,0,0
WBGene00000527,0.041595667,0.003591016,0.161198369,0.08164091,0.163051284,0.107550576
WBGene00000528,0.087976612,8.903394796,0.035023586,0.045473596,2.882598013,4.19583206
WBGene00000529,0.147883583,0.131793123,0.306234189,2.175001653,0.018523711,0.194454298
WBGene00000530,0.788834487,0.302157163,0.41126399,0.70946055,0.167685177,0.520093262
WBGene00000531,1.638661006,0.575143438,0.471991309,1.113992695,0.956879945,0.448279898
WBGene00000532,1.265144755,0.873185701,0.661391329,2.102020276,1.378217626,0.294417579
WBGene00000533,0.469393149,0.754992087,4.116003357,0.580188701,0.142532011,0.594696492
WBGene00000534,0.784607861,0.561975344,1.142319011,1.468500049,0.833928344,0.76598449
WBGene00000535,0.634768277,2.837618971,0.372316361,1.582844221,1.206937714,0.683932903
WBGene00000536,0.759273355,1.883303854,2.098713073,1.439667737,1.140942658,2.015356916
WBGene00000537,0.180645446,0.077305415,1.450563309,0.593319874,0.625641688,0.369155839
WBGene00000539,0.306541499,0.297440929,0.491838641,0.157122692,5.789962166,0.450404114
WBGene00000540,1.071881844,0.144602854,2.525967214,2.759407529,0.126627732,1.553863066
WBGene00000541,0.389025921,0.115044438,0.15723089,0.299817418,0.118740164,0.208430302
WBGene00000542,0.261905327,1.631334208,0.953749066,0.349064425,1.007727843,1.551309084
WBGene00000543,0.591455547,0.078747592,0.307415923,0.782409063,0.074334996,0.484121799
WBGene00000544,0.248556509,0.170903407,0.441779621,0.204039629,0.508819885,0.207657188
WBGene00000545,0.366444932,0.300142783,0.971587408,1.147119551,0.196421678,1.185951163
WBGene00000546,0.633694948,0.564323746,0.608334733,1.109780608,0.988152415,0.847872905
WBGene00000547,2.026613509,0.056836558,0.130447846,0.077769993,1.910986476,0.661985664
WBGene00000548,0.220114947,0.384129688,1.06512233,0.384405821,0.27080063,0.179565028
WBGene00000549,0.727281998,0.790706305,1.439968453,1.673951815,1.193707847,0.845103308
WBGene00000550,1.349469909,0.114406949,0.139311473,0.365571153,2.583375953,0.147338349
WBGene00000551,0.24082739,1.127579205,0.449187055,3.502604867,0.549067073,0
WBGene00000552,0.662959246,1.442103694,0.872766887,1.120472752,1.059146695,1.890097576
WBGene00000553,0.999083622,5.086372904,0.49073557,1.074675609,1.029549987,1.106182838
WBGene00000554,1.129669166,2.220394232,0.301003834,0.54902594,1.063203506,1.827397327
WBGene00000555,3.174373973,0,0,0,0,0
WBGene00000556,1.060064217,0.456701107,0.784847502,3.884722897,0,1.885768932
WBGene00000557,0.427049689,0.891475992,0.304292052,1.101117342,0.510370986,0.567040218
WBGene00000558,0.406923007,0.187964553,2.796913689,2.5978451,0.254379891,1.112680522
WBGene00000560,0.757281451,1.968065239,0.559715886,3.860228242,0.958336066,0
WBGene00000561,0.061723818,0.076703164,0.145206561,0,0.11138108,0.02402601
WBGene00000562,0.030095622,0.010301195,0.028919221,0.006944227,0.032600591,0.025247029
WBGene00000563,0,16.46279376,0,0,2.285323493,3.882756101
WBGene00000564,0.852336446,0.162029485,0.14978659,2.831016882,1.056915716,1.374895043
WBGene00000565,0.492937583,0.525677012,2.072130786,0.640039122,1.043157236,1.57115901
WBGene00000566,0.080292238,0.525774433,0.218766292,1.131866252,0.489500416,1.639050154
WBGene00000567,0.888820929,0.725988019,1.037425439,1.503854938,0.424991023,1.0882153
WBGene00000583,1.086910988,0.10152111,0.311565305,0.98428805,0.200553281,0.281961384
WBGene00000584,3.105373899,0.303792248,0.110580291,0.038649294,0.489237731,8.317637183
WBGene00000585,0.534990574,0.46316363,0.790441036,0.837407257,1.810030403,0.508053057
WBGene00000591,1.356256861,0.092154287,0.982278914,0.189639487,0.595300543,0.562562497
WBGene00000592,0.767236088,0.848293207,0.739030704,1.138084562,0.899353027,0.936467531
WBGene00000593,0.270004972,0.163494463,0.424758895,0.87063044,0.103895179,0.248720018
WBGene00000594,0.314360838,0.124347149,1.901159252,1.812788,0.540476125,1.346470447
WBGene00000596,0.274592343,0.538833739,0.612096803,1.589056913,0.06112682,0.278045134
WBGene00000597,0.198744067,0.596360515,0.333555262,2.344694074,0.319561203,0.13149077
WBGene00000598,2.437856699,1.90409853,2.926091171,2.818344782,0.19999562,0.747344637
WBGene00000599,0.096188931,0,0.437736603,0.290206652,5.704343553,0.390636899
WBGene00000601,0.143660659,0.215353484,0.142646208,2.869043819,0.067025762,0.155040872
WBGene00000602,0,0,13.83894892,0,0,0
WBGene00000603,0.120610965,3.864541526,1.193793988,2.407182449,0.151757273,2.745118515
WBGene00000606,0.495108346,0.274494088,0.534601598,1.409068784,0.746774247,0.639806634
WBGene00000608,0.079733718,0.165998003,0.134642453,2.029147346,0.150399133,0.089346642
WBGene00000609,0.123797367,0.278547559,0.188490276,1.151905995,0.243999937,0.557323636
WBGene00000610,0.414562086,7.349040459,0.642614039,2.493612253,0.470194907,0.613413813
WBGene00000611,0.950083551,2.110119673,0.911820275,1.954470486,0.730398404,0.855210627
WBGene00000612,0.532011272,0.196203651,0.620039785,1.825170005,0.127366339,0.351255682
WBGene00000613,1.5577323,0.127505531,1.985969267,1.252599169,0.668001661,0.408154624
WBGene00000614,2.849006147,0.462539513,1.719069301,3.905883342,0.280683359,0.850735219
WBGene00000615,0.857945656,0.301547672,0.379660302,2.023205766,0.514771443,0.280534326
WBGene00000616,0.181384021,0.176961264,0.293768063,1.650883003,0.423250622,0.361840849
WBGene00000617,0.767547019,0.364564128,0.752063408,2.297161703,0.181741162,0.794522702
WBGene00000618,0.58953139,0.181245129,0.555452691,0.515652243,0.835114543,0.768330702
WBGene00000620,0.237477169,0.311297942,4.257731179,0.810385847,0.282079865,0.785583018
WBGene00000621,0.425074363,6.913463355,0.555665862,1.170186518,0.063467027,0.515125238
WBGene00000622,0.254186652,0.275105404,0.803635939,1.751703117,0.158820785,0.705016172
WBGene00000623,0.715117101,0.385270801,0.823209796,1.260649004,1.490438456,1.287292165
WBGene00000624,0.384608336,0.246291077,0.464103472,0.764407683,0.982696151,1.077085434
WBGene00000625,1.416787821,0.241106713,0.306757366,1.480017014,0.424160648,1.616785404
WBGene00000626,0.226740688,0.296017951,1.639826771,1.108359039,0.454807625,0.288065261
WBGene00000627,0.338792184,0.118409561,0.436249099,1.015835854,0.080117305,0.405203234
WBGene00000628,0.751103627,0.292994244,0.270337851,2.378466281,0.123104485,0.343177249
WBGene00000629,3.874233372,0.309690897,0,1.282098239,0.612956736,0
WBGene00000630,0.613046548,0.216478937,0.825558872,0.550980816,0.655158645,0.628678
WBGene00000631,1.393803538,0.487839023,0.956355133,0.919270426,1.057222361,1.471160302
WBGene00000632,0,0,1.310277634,3.744662071,1.790280785,0
WBGene00000633,0.676961869,0.34043138,1.531408445,1.882077345,0.688111861,1.413644103
WBGene00000634,0.610829773,0.310057991,0.503849323,1.827882697,0.495388839,0.530852945
WBGene00000636,0.219888785,0.414405858,0.389697939,10.06747564,3.101251048,0.226583616
WBGene00000637,2.955923605,0.278080224,0.769636894,1.179139687,0.747214866,1.118637538
WBGene00000638,0.188827899,0.377596475,0.282513511,2.269143772,0.114585293,0.847907088
WBGene00000639,0.122177963,0.165877339,0.226810335,1.347839676,0.3014825,3.199240972
WBGene00000640,1.775160718,3.926471851,0.154156737,3.861286128,0.364415675,0.999334954
WBGene00000641,0.444933134,0.257670782,0.373726951,2.101836745,0.619455531,0.468998341
WBGene00000642,0.85883858,0.810173865,0.528618531,2.103379089,0,0
WBGene00000644,0.299134337,1.512705492,0.362708488,0.132569657,0.243100097,0.401117159
WBGene00000645,0.383611828,0.65930276,0.798191495,1.754240415,1.14421716,0.762603099
WBGene00000646,0.436161509,0.265132047,1.366075339,3.935248967,1.68896222,0.444563035
WBGene00000647,1.341257497,0.172694352,0.933802701,0.891342174,0.330584445,0.195489471
WBGene00000648,0.99702863,0.545159251,0.437711934,2.203255216,4.655971188,0.426404746
WBGene00000649,0.399404053,3.701983579,0.435074664,7.448136126,0.205254874,0.326869649
WBGene00000650,2.131403849,1.579305826,0.222291264,1.67219614,0.493471735,0.450615929
WBGene00000651,0.602404735,0.473008883,1.742882706,0,0.632339352,1.48847731
WBGene00000652,0.424240897,0.400901146,0.534851565,1.241146248,0.523526349,0.518989398
WBGene00000653,0.233047414,0.950403608,4.535577841,4.875027455,0.365960136,0.256757241
WBGene00000654,1.656648941,1.520874213,0.180890339,0,0,0
WBGene00000655,0.243542378,1.518310775,1.685956129,4.522950511,0.423783445,0.296984523
WBGene00000656,0.280340189,0.194649568,3.136542747,0.648343658,0.213733328,0.1991864
WBGene00000657,0.106154162,5.105359343,2.613604925,1.678242606,0.149630307,0.089964503
WBGene00000658,0.293266112,0.712252179,4.142534677,0,0,0.564424859
WBGene00000659,0.389284641,0.497734414,1.069198957,1.381531552,0.36547398,1.221016056
WBGene00000660,0.250324551,0.11124804,0.298787839,0.794442424,0.593540288,0.230814987
WBGene00000661,1.029199898,0.481830201,0.967631718,0,1.413303935,3.974668209
WBGene00000662,0.191421193,0.593151338,0.247989845,0,1.716190858,0.907236955
WBGene00000663,0.370316524,4.245074663,1.715787895,2.288802555,0.638577796,0.334986616
WBGene00000664,0.261399316,0.833578019,0.040936231,0.052410556,0.202088785,0.503940437
WBGene00000665,0.565613673,0.184935835,0.545705084,1.349821753,3.002895451,2.154856864
WBGene00000666,0.365574729,0.219049192,2.034053288,1.465511137,2.629187572,0.485522248
WBGene00000667,0,0,0,20.7676798,0,0
WBGene00000668,0.467089932,3.010906225,5.653754219,1.525562447,0,0
WBGene00000669,0.350866055,0.28895897,0.640219859,0.944269231,0.300190351,0.51793428
WBGene00000670,0.267687874,2.451462602,0.058930225,0.290289294,0.081083911,0.911644366
WBGene00000671,0.466382874,0.800498709,0.472749579,4.550165238,0,0.392809387
WBGene00000672,0.340816866,0.305842114,0.413064445,1.146812331,0.59609404,0.374703532
WBGene00000673,1.755412763,1.886946193,0.341791341,1.109627049,0.505558068,0.572997187
WBGene00000674,0.621342064,0.369791972,1.87579799,0.518583332,1.012564564,1.072701905
